new_scores,new_ranks,original_score,exp_length,new_rank,original_rank,facts,new_score,exp,prediction
[0.7096050977706909],[1],0.828163743019104,19,1.0,1,"[({(3120, 148, 7018), (3120, 148, 9623), (4508, 24, 3120), (3120, 120, 791)}, 0.1301993086568699, 'baseline'), ({(3120, 120, 791), (3120, 148, 7018), (4508, 24, 3120), (3120, 133, 32)}, 0.12537334404192543, 'baseline'), ({(3120, 148, 4558)}, 0.12356125110101503, 'baseline'), ({(3120, 148, 7018), (3120, 148, 4558)}, 0.11289981296838614, 'baseline'), ({(3120, 148, 7018), (3120, 220, 4005)}, 0.10751465993692495, 'baseline'), ({(3120, 148, 7018), (4508, 24, 3120), (3120, 220, 4005)}, 0.10431785424319787, 'baseline'), ({(3120, 156, 11080), (4508, 24, 3120)}, 0.0777803166241676, 'baseline'), ({(3120, 148, 7018)}, 0.0495743927997418, 'baseline'), ([(3120, 220, 4005), (866, 220, 4005), (866, 220, 6386)], 0.010700002, 'xrule'), ([(3120, 220, 4005), (2806, 220, 4005), (2806, 220, 6386)], 0.0099, 'xrule'), ([(3120, 156, 11080), (6423, 220, 6386), (6423, 156, 11080)], 0.007100001, 'xrule'), ([(3120, 220, 4005), (7971, 220, 6386), (7971, 220, 4005)], 0.006000001, 'xrule'), ({(4508, 24, 3120)}, 0.004691059642158822, 'baseline'), ([(3120, 220, 4005), (6423, 220, 4005), (6423, 220, 6386)], 0.0029000007, 'xrule'), ({(3120, 120, 791)}, -0.061139051834111224, 'baseline')]",0.7096050977706909,"[(7726, 120, 791), (3120, 133, 32), (4508, 66, 1327), (3120, 120, 791), (1269, 220, 4005), (10820, 220, 6386), (10954, 148, 9623), (3120, 148, 7018), (3120, 220, 4005), (10954, 148, 4558), (3120, 148, 9623), (4508, 24, 3120), (10954, 220, 6386), (7726, 220, 6386), (7726, 133, 32), (3120, 148, 4558), (1269, 220, 6386), (10820, 148, 7018), (1327, 220, 6386)]","(3120, 220, 6386)"
[0.8979977369308472],[1],0.9856534600257874,10,1.0,1,"[({(2539, 8, 6283)}, 0.2538181353932168, 'baseline'), ({(7517, 3, 2539)}, 0.2511874843558804, 'baseline'), ({(2539, 8, 6524)}, 0.25020463356220174, 'baseline'), ({(4928, 8, 2539)}, 0.24912042505597778, 'baseline'), ({(2134, 8, 2539)}, 0.24625846336734392, 'baseline'), ({(8615, 3, 2539)}, 0.24209154728236099, 'baseline'), ({(2539, 8, 7009)}, 0.23259125232797648, 'baseline'), ({(2539, 3, 7922)}, 0.2255359250113993, 'baseline'), ({(6524, 8, 2539)}, 0.22254885312739972, 'baseline'), ({(1691, 3, 2539)}, 0.22065692717130292, 'baseline'), ({(2539, 8, 2134)}, 0.21834051188813441, 'baseline'), ({(667, 3, 2539)}, 0.21663942511839507, 'baseline'), ({(8511, 8, 2539)}, 0.20850015747620468, 'baseline'), ({(7922, 8, 2539)}, 0.19381324514786727, 'baseline'), ({(1619, 8, 2539)}, 0.16399162565301723, 'baseline'), ({(6283, 3, 2539)}, 0.15681385549966625, 'baseline'), ([(4928, 3, 667), (4928, 8, 667), (667, 8, 4928), (667, 3, 4928), (667, 8, 2539), (667, 3, 2539), (2539, 8, 667), (536, 47, 4928), (4928, 19, 536)], 0.12919998, 'xrule'), ({(2539, 3, 5298)}, 0.09080485537269514, 'baseline'), ([(1691, 3, 2539), (4928, 8, 1691), (1691, 8, 2539), (1691, 3, 4928), (536, 47, 4928), (4928, 19, 536), (2539, 8, 1691)], 0.07789999, 'xrule'), ([(1619, 8, 4928), (1619, 3, 4928), (4928, 8, 1619), (4928, 3, 1619), (1619, 8, 2539), (2539, 8, 1619), (536, 47, 4928), (4928, 19, 536)], 0.058699965, 'xrule'), ({(2539, 3, 8511)}, 0.055879454113037616, 'baseline'), ([(6283, 8, 4928), (6283, 8, 2539), (6283, 3, 2539), (2539, 8, 6283), (2539, 3, 6283), (536, 47, 4928), (4928, 8, 6283), (4928, 3, 6283), (4928, 19, 536)], 0.031199992, 'xrule'), ([(536, 47, 3445), (3445, 19, 536), (2539, 48, 32), (3445, 48, 32)], 0.027999997, 'xrule'), ({(2539, 8, 1591)}, 0.01743329591934077, 'baseline'), ({(1691, 8, 2539)}, -0.010669221201324982, 'baseline')]",0.8979977369308472,"[(7517, 3, 2539), (536, 47, 6524), (536, 47, 7517), (2134, 8, 2539), (2539, 8, 6524), (2539, 8, 6283), (6283, 19, 536), (4928, 8, 2539), (536, 47, 4928), (2134, 19, 536)]","(2539, 19, 536)"
[0.28043970465660095],[2],0.5459656119346619,14,2.0,1,"[([(1707, 31, 205), (4381, 31, 205), (205, 2, 1707), (205, 2, 4381), (4381, 86, 10402)], 0.16289997, 'xrule'), ([(3655, 2, 1707), (4381, 86, 10402), (3655, 2, 4381)], 0.03729999, 'xrule'), ([(10402, 38, 1075), (1707, 13, 2091), (1075, 12, 10402), (1075, 13, 2091)], 0.026600003, 'xrule'), ([(1707, 13, 2600), (1075, 13, 2600), (10402, 38, 1075), (1075, 12, 10402)], 0.022300005, 'xrule'), ({(3655, 2, 1707)}, 0.004967419877403189, 'baseline'), ({(1707, 86, 1938)}, 0.004440804918599464, 'baseline'), ({(1314, 2, 1707)}, 0.004195656565388401, 'baseline'), ({(1707, 116, 1684)}, 0.004174747467120711, 'baseline'), ({(1707, 13, 4474)}, 0.003347479441258159, 'baseline'), ({(1121, 7, 1707)}, 0.0032661600898449233, 'baseline'), ({(1707, 13, 2046)}, 0.0018112030055522565, 'baseline'), ({(1707, 30, 1250)}, 0.0018086565929248143, 'baseline'), ({(6986, 6, 1707)}, 0.0016678384759461345, 'baseline'), ({(1707, 31, 1314)}, 0.001498645579764409, 'baseline'), ({(1707, 13, 32)}, 0.0013703703227829621, 'baseline'), ({(1707, 13, 816)}, 0.0012656794335647436, 'baseline'), ({(371, 7, 1707)}, 0.00097016754455876, 'baseline'), ({(1707, 136, 6402)}, 0.0003568254911698146, 'baseline'), ({(1707, 11, 23)}, 0.0003229220888448577, 'baseline'), ({(1707, 13, 75)}, -0.00039899913222590593, 'baseline'), ({(1707, 13, 331)}, -0.0016171201632564937, 'baseline'), ({(1707, 13, 1405)}, -0.003900372001446853, 'baseline'), ({(1707, 12, 1684)}, -0.005716964154927743, 'baseline'), ([(3655, 2, 1075), (10402, 38, 1075), (3655, 2, 1707), (1075, 12, 10402)], -0.008700013, 'xrule'), ({(1707, 14, 5334)}, -0.013437233006657216, 'baseline')]",0.28043970465660095,"[(1707, 31, 205), (1075, 13, 2600), (205, 2, 1707), (1707, 13, 2600), (205, 2, 4381), (3655, 2, 1707), (10402, 38, 1075), (4381, 86, 10402), (3655, 2, 4381), (1075, 13, 2091), (3655, 207, 10402), (1707, 13, 2091), (4381, 31, 205), (1075, 12, 10402)]","(1707, 86, 10402)"
[0.9482658505439758],[1],0.8808958530426025,14,1.0,1,"[({(10441, 8, 7870)}, 0.15414635388690756, 'baseline'), ({(7870, 192, 11150)}, 0.12503301644539955, 'baseline'), ({(7870, 48, 32), (7870, 192, 11150), (10441, 8, 7870), (10441, 3, 7870)}, 0.1026488869192484, 'baseline'), ([(497, 17, 862), (7870, 17, 393), (497, 17, 393)], 0.0011, 'xrule'), ([(7870, 85, 434), (2824, 85, 434), (2824, 17, 862)], -0.0056999996, 'xrule'), ([(7870, 85, 434), (11819, 85, 434), (11819, 17, 862)], -0.006000001, 'xrule'), ([(7870, 85, 434), (7858, 17, 862), (7858, 85, 434)], -0.012400001, 'xrule'), ([(7870, 85, 434), (1371, 17, 862), (1371, 85, 434)], -0.032500003, 'xrule'), ({(7870, 192, 11150), (7870, 8, 4018)}, -0.04008511174986621, 'baseline'), ({(7870, 6, 7458), (7870, 192, 11150), (10441, 8, 7870), (10441, 3, 7870)}, -0.0771299646855294, 'baseline'), ({(7870, 48, 32), (7870, 192, 11150), (7870, 6, 7458), (7870, 8, 4018)}, -0.0869664894306295, 'baseline'), ({(7870, 6, 7458)}, -0.0902729676720128, 'baseline'), ({(7870, 48, 32)}, -0.10848212703266386, 'baseline'), ({(7870, 48, 32), (7870, 192, 11150)}, -0.3179515785811743, 'baseline'), ({(10441, 3, 7870)}, -0.35746766969034455, 'baseline')]",0.9482658505439758,"[(7870, 85, 434), (12820, 48, 32), (12820, 17, 862), (7870, 192, 11150), (11150, 17, 862), (10441, 8, 7870), (10441, 3, 7870), (10441, 17, 862), (497, 17, 393), (2824, 85, 434), (2824, 17, 862), (497, 17, 862), (7870, 17, 393), (7870, 48, 32)]","(7870, 17, 862)"
[0.9397335052490234],[1],0.9029479622840881,14,1.0,1,"[({(5606, 77, 5868)}, 0.2691964318581209, 'baseline'), ({(5868, 53, 5606)}, 0.16415617917018943, 'baseline'), ({(5868, 53, 5606), (2008, 45, 5606), (10069, 76, 5606), (5606, 77, 5868)}, 0.15659038275602172, 'baseline'), ({(5868, 53, 5606), (5606, 45, 5206), (5606, 77, 5868)}, 0.14610574689496117, 'baseline'), ({(5868, 53, 5606), (5392, 76, 5606)}, 0.07405827475985532, 'baseline'), ({(5868, 53, 5606), (10069, 76, 5606), (985, 42, 5606), (5606, 77, 5868)}, 0.06707553099088384, 'baseline'), ({(5868, 53, 5606), (5606, 77, 5868), (1740, 45, 5606), (5606, 25, 62)}, 0.04971466489296191, 'baseline'), ({(5868, 53, 5606), (5606, 77, 5868), (985, 42, 5606), (1740, 45, 5606)}, 0.047996978246944606, 'baseline'), ({(5868, 53, 5606), (5606, 77, 5868), (1740, 45, 5606), (5392, 76, 5606)}, 0.046173254918846274, 'baseline'), ({(5868, 53, 5606), (5606, 77, 5868), (5606, 45, 2008)}, 0.04355023330999948, 'baseline'), ([(11843, 25, 62), (5606, 25, 62), (32, 15, 11843)], -0.048299998, 'xrule'), ([(12466, 17, 789), (12466, 48, 32), (5606, 17, 789)], -0.051500008, 'xrule'), ([(4362, 25, 62), (4362, 48, 32), (5606, 25, 62)], -0.05430001, 'xrule'), ([(5281, 25, 62), (5606, 25, 62), (32, 15, 5281)], -0.06230001, 'xrule'), ([(4291, 25, 62), (5606, 25, 62), (4291, 48, 32)], -0.0635, 'xrule')]",0.9397335052490234,"[(5606, 45, 5206), (10069, 76, 8886), (5206, 48, 32), (2682, 123, 5868), (8886, 48, 32), (5868, 53, 5606), (5392, 76, 8110), (5606, 77, 5868), (5392, 76, 5606), (10069, 76, 5606), (2008, 45, 5606), (2682, 48, 32), (8110, 48, 32), (2008, 48, 32)]","(5606, 48, 32)"
[0.9942471981048584],[1],0.9848781228065491,27,1.0,1,"[([(5913, 43, 141), (7388, 43, 141), (5913, 25, 62)], 0.10769999, 'xrule'), ([(7388, 85, 434), (4898, 25, 62), (4898, 85, 434)], 0.050000012, 'xrule'), ({(7388, 19, 6725), (7388, 41, 138), (7388, 43, 141), (7388, 19, 4213)}, 0.04872284362806221, 'baseline'), ({(1715, 20, 7388), (7388, 38, 2609)}, 0.03990469403223687, 'baseline'), ({(1741, 76, 7388), (268, 76, 7388)}, 0.03778539129407547, 'baseline'), ({(7388, 19, 6725), (7388, 8, 4898), (7388, 43, 141)}, 0.037155787436058824, 'baseline'), ({(7388, 19, 6725)}, 0.036057750681255135, 'baseline'), ({(7388, 43, 141), (1715, 20, 7388), (2991, 76, 7388)}, 0.03488061851115395, 'baseline'), ([(5766, 17, 60), (7388, 17, 60), (5766, 25, 62)], 0.03370002, 'xrule'), ({(7388, 43, 141)}, 0.02850041815195706, 'baseline'), ({(7388, 19, 6725), (1715, 20, 7388)}, 0.02827451656191767, 'baseline'), ({(7388, 19, 4213)}, 0.028240005452967103, 'baseline'), ({(7388, 8, 4898), (1715, 20, 7388), (7388, 19, 4213)}, 0.027992050144839135, 'baseline'), ([(7388, 17, 1002), (4898, 17, 1002), (4898, 25, 62)], 0.016600013, 'xrule'), ([(4898, 25, 62), (7388, 43, 141), (4898, 43, 141)], 0.006700009, 'xrule')]",0.9942471981048584,"[(7388, 19, 6725), (268, 76, 7388), (7388, 85, 434), (3645, 25, 62), (7643, 25, 62), (7388, 43, 141), (7388, 41, 138), (1715, 20, 7388), (7388, 19, 4213), (1715, 20, 1545), (3645, 38, 2609), (5913, 43, 141), (268, 25, 62), (13222, 25, 62), (5913, 25, 62), (1741, 76, 7388), (138, 92, 13222), (7388, 38, 2609), (14148, 43, 141), (4898, 85, 434), (6733, 25, 62), (14148, 25, 62), (1545, 25, 62), (4898, 25, 62), (1741, 25, 62), (6733, 19, 4213), (7643, 19, 6725)]","(7388, 25, 62)"
[0.9842878580093384],[1],0.9854287505149841,26,1.0,1,"[({(879, 71, 1886), (3078, 8, 1886), (1886, 3, 3078), (1886, 66, 954)}, 0.0400800509125721, 'baseline'), ({(1886, 8, 3078), (1886, 48, 32), (1886, 6, 5105)}, 0.03514073318747483, 'baseline'), ([(593, 108, 90), (1886, 100, 160), (593, 166, 90), (593, 101, 160)], 0.03489998, 'xrule'), ({(4140, 77, 1886), (1886, 77, 4140)}, 0.03288571067358537, 'baseline'), ([(1992, 34, 90), (1886, 48, 32), (1992, 28, 32), (1992, 13, 32)], 0.03129998, 'xrule'), ({(1886, 100, 160), (1886, 66, 954)}, 0.028515974923208173, 'baseline'), ({(4140, 77, 1886), (3078, 8, 1886), (1886, 66, 1327)}, 0.025206546264009564, 'baseline'), ({(6507, 22, 1886), (1886, 6, 4752)}, 0.02496306129138891, 'baseline'), ({(1886, 66, 1327), (1886, 8, 3078)}, 0.023916820950071912, 'baseline'), ({(1886, 3, 3078), (1886, 6, 4752)}, 0.023499230807303925, 'baseline'), ({(6507, 22, 1886), (3078, 8, 1886), (3078, 3, 1886)}, 0.02048311656824893, 'baseline'), ({(1886, 48, 32), (3078, 8, 1886), (1886, 6, 5105), (1886, 3, 3078)}, 0.020157436815414754, 'baseline'), ([(3078, 8, 1886), (32, 139, 90), (3078, 3, 1886), (32, 206, 90), (32, 234, 90), (1886, 8, 3078), (1886, 3, 3078), (3078, 48, 32)], 0.019499987, 'xrule'), ([(1886, 48, 32), (8193, 34, 90), (8193, 28, 32), (8193, 13, 32)], 0.0024999976, 'xrule'), ([(2615, 48, 32), (1886, 48, 32), (2615, 60, 90)], -0.008600026, 'xrule')]",0.9842878580093384,"[(1886, 6, 5105), (1886, 77, 4140), (879, 71, 1886), (1992, 28, 32), (954, 33, 90), (593, 101, 160), (11684, 33, 90), (1807, 213, 90), (4140, 66, 11684), (1886, 100, 160), (1886, 66, 954), (1992, 34, 90), (5105, 86, 1807), (593, 166, 90), (3078, 8, 1886), (1886, 8, 3078), (879, 71, 1396), (3078, 6, 503), (32, 206, 90), (1886, 48, 32), (4140, 77, 1886), (1886, 3, 3078), (1396, 60, 90), (503, 34, 90), (593, 108, 90), (1992, 13, 32)]","(1886, 60, 90)"
[0.9940431714057922],[1],0.9959683418273926,14,1.0,1,"[({(5617, 194, 5616)}, 0.04116646474889132, 'baseline'), ({(10413, 66, 5617), (5617, 156, 1503)}, 0.027445237118050365, 'baseline'), ({(5617, 156, 2849), (5617, 156, 1503)}, 0.025544921817353072, 'baseline'), ({(5617, 156, 1503)}, 0.02477661794894256, 'baseline'), ({(5617, 156, 2849), (1014, 37, 5617)}, 0.023088077961877354, 'baseline'), ({(5617, 156, 1503)}, 0.022648136074261218, 'baseline'), ({(5617, 156, 2849), (7565, 24, 5617)}, 0.020625571696834995, 'baseline'), ({(5617, 194, 5616), (5617, 156, 1503), (5617, 156, 2849)}, 0.018342177359543087, 'baseline'), ([(11683, 127, 1044), (1044, 144, 5617), (5617, 127, 1044), (1044, 15, 11683), (11683, 25, 62), (5617, 194, 1044)], 0.01730001, 'xrule'), ({(5617, 156, 2849)}, 0.015774826461214177, 'baseline'), ({(5617, 156, 1503), (5616, 15, 5617)}, 0.014450709296327191, 'baseline'), ([(5617, 133, 32), (984, 48, 32), (32, 15, 5617), (984, 25, 62)], -0.008899987, 'xrule'), ([(5617, 133, 32), (12863, 16, 32), (32, 15, 5617), (12863, 25, 62)], -0.009900004, 'xrule'), ([(5617, 133, 32), (416, 25, 62), (32, 15, 5617), (416, 48, 32)], -0.036300004, 'xrule'), ([(5617, 133, 32), (32, 15, 5617), (10473, 48, 32), (10473, 25, 62)], -0.0492, 'xrule')]",0.9940431714057922,"[(5617, 194, 5616), (4083, 156, 2849), (1014, 37, 5617), (5616, 33, 90), (90, 25, 62), (6003, 25, 62), (5617, 156, 2849), (6003, 22, 10413), (10413, 66, 5617), (14179, 25, 62), (1014, 37, 14179), (4083, 25, 62), (4083, 156, 1503), (5617, 156, 1503)]","(5617, 25, 62)"
[0.4827682375907898],[103],0.9408588409423828,15,103.0,1,"[({(1014, 37, 2055)}, 0.20454303489272818, 'baseline'), ({(1014, 37, 11436)}, 0.1763596937630075, 'baseline'), ({(1014, 37, 13168)}, 0.14208541361466692, 'baseline'), ({(1014, 37, 4464)}, 0.10821298796611727, 'baseline'), ({(1014, 37, 352)}, 0.0960348053141335, 'baseline'), ({(1014, 37, 7726)}, 0.09212694597991324, 'baseline'), ({(1014, 37, 2697)}, 0.06199179125960892, 'baseline'), ({(1014, 37, 4921)}, 0.05010853241193779, 'baseline'), ({(1014, 37, 592)}, 0.04908655114625025, 'baseline'), ({(1014, 37, 3426)}, 0.043105821124278694, 'baseline'), ({(1014, 37, 8464)}, 0.036416332218966674, 'baseline'), ({(1014, 37, 10117)}, 0.02984813877034164, 'baseline'), ({(1014, 37, 2320)}, 0.02370558206865618, 'baseline'), ({(1014, 37, 13808)}, 0.01871071283548634, 'baseline'), ({(1014, 37, 9431)}, 0.01779339736916908, 'baseline'), ({(1014, 37, 9676)}, 0.017100612594263077, 'baseline'), ({(1014, 37, 7971)}, 0.015493671342637572, 'baseline'), ({(1014, 37, 1502)}, 0.010524372515762107, 'baseline'), ([(1652, 156, 2849), (2033, 156, 2849), (1014, 37, 1652)], -0.01820001, 'xrule'), ({(1014, 37, 5676)}, -0.018654723682742194, 'baseline'), ([(2832, 24, 2033), (1014, 37, 2780), (2832, 66, 2033), (2832, 224, 2780)], -0.01969999, 'xrule'), ({(1014, 37, 2224)}, -0.026590307289035366, 'baseline'), ([(2780, 148, 2034), (1014, 37, 2780), (2033, 148, 2034)], -0.061399996, 'xrule'), ([(1652, 148, 4558), (2033, 148, 4558), (1014, 37, 1652)], -0.07680002, 'xrule'), ([(1652, 148, 2034), (2033, 148, 2034), (1014, 37, 1652)], -0.09169999, 'xrule')]",0.4827682375907898,"[(352, 156, 2849), (1014, 37, 11436), (1014, 37, 13168), (2033, 156, 2849), (1014, 37, 352), (1014, 37, 4464), (2033, 120, 791), (1014, 37, 2055), (13168, 120, 791), (4534, 163, 4464), (4534, 163, 2033), (8715, 66, 2033), (11436, 154, 2438), (8715, 66, 2055), (2033, 154, 2438)]","(1014, 37, 2033)"
[0.7544506192207336],[1],0.7034265398979187,18,1.0,1,"[({(699, 86, 5632), (6728, 207, 5632)}, 0.8381899473749224, 'baseline'), ({(7246, 207, 5632), (5632, 16, 32), (6728, 207, 5632), (6865, 86, 5632)}, 0.7722757325454145, 'baseline'), ({(7246, 207, 5632), (699, 86, 5632), (5632, 16, 32)}, 0.7603756054090002, 'baseline'), ({(7246, 207, 5632), (5632, 16, 32), (493, 12, 5632), (6728, 207, 5632)}, 0.7561859352325151, 'baseline'), ({(7246, 207, 5632), (699, 86, 5632), (5632, 16, 32), (410, 3, 5632)}, 0.7421908239966097, 'baseline'), ({(7246, 207, 5632), (5632, 16, 32), (6865, 86, 5632)}, 0.7213865972695513, 'baseline'), ({(5632, 16, 32)}, 0.7151151156532913, 'baseline'), ({(5632, 16, 32), (6728, 207, 5632), (6865, 86, 5632)}, 0.7147669649290831, 'baseline'), ({(7246, 207, 5632), (410, 3, 5632), (6865, 86, 5632)}, 0.671499297028807, 'baseline'), ({(7246, 207, 5632)}, 0.669079109962151, 'baseline')]",0.7544506192207336,"[(1794, 2, 493), (410, 3, 5632), (6728, 207, 5632), (7246, 207, 5632), (699, 86, 5632), (6689, 32, 699), (5632, 16, 32), (2728, 16, 32), (493, 12, 5632), (6865, 86, 7654), (6865, 86, 5632), (6689, 46, 259), (410, 46, 259), (6728, 207, 410), (7246, 46, 259), (7654, 46, 259), (259, 188, 1794), (2728, 46, 259)]","(5632, 46, 259)"
[0.8861371874809265],[1],0.7779244184494019,15,1.0,1,"[({(2100, 7, 3894)}, 0.09163784517902411, 'baseline'), ({(2193, 6, 3894)}, 0.07822729180043646, 'baseline'), ({(3894, 13, 32)}, 0.0753302974508551, 'baseline'), ({(1232, 38, 3894)}, 0.07367730421891697, 'baseline'), ({(3894, 26, 1098)}, 0.06177011410631725, 'baseline'), ({(4440, 97, 3894)}, 0.032875808853682305, 'baseline'), ({(3894, 28, 32)}, -0.0026819603764121325, 'baseline'), ({(3894, 14, 160)}, -0.011302088425506273, 'baseline'), ([(3894, 28, 32), (1107, 13, 32), (1107, 31, 163), (3894, 13, 32), (1107, 28, 32)], -0.015899993, 'xrule'), ({(820, 6, 3894)}, -0.026114289715051198, 'baseline'), ([(135, 34, 90), (3894, 34, 90), (135, 31, 163)], -0.026599996, 'xrule'), ([(1047, 28, 32), (3894, 28, 32), (1047, 13, 32), (1047, 31, 163), (3894, 13, 32)], -0.032299995, 'xrule'), ([(602, 13, 32), (602, 31, 163), (3894, 28, 32), (3894, 13, 32), (602, 28, 32)], -0.034599997, 'xrule'), ({(3894, 186, 7703)}, -0.03539440505341244, 'baseline'), ({(1609, 6, 3894)}, -0.035397415099253385, 'baseline'), ([(3894, 13, 32), (644, 31, 163), (3894, 28, 32), (644, 28, 32)], -0.035499997, 'xrule'), ({(390, 6, 3894)}, -0.03766067797895364, 'baseline'), ({(3894, 97, 5092)}, -0.05230537524893198, 'baseline'), ({(3894, 26, 64)}, -0.07970782090976959, 'baseline'), ({(9107, 6, 3894)}, -0.1396249726622081, 'baseline'), ({(3894, 109, 7703)}, -0.168812920115774, 'baseline'), ({(5092, 97, 3894)}, -0.17578711054459564, 'baseline'), ({(7703, 102, 3894)}, -0.19362138642415191, 'baseline'), ({(5091, 38, 3894)}, -0.21501221184578442, 'baseline'), ({(8506, 97, 3894)}, -0.26280568942044175, 'baseline')]",0.8861371874809265,"[(9247, 26, 1098), (8352, 31, 163), (13784, 31, 163), (2100, 7, 4740), (2100, 7, 3894), (4740, 31, 163), (1232, 6, 3833), (2193, 6, 3894), (9247, 31, 163), (2193, 6, 8352), (13784, 28, 32), (3894, 13, 32), (3894, 26, 1098), (3833, 31, 163), (1232, 38, 3894)]","(3894, 31, 163)"
[0.9945374131202698],[1],0.9944069385528564,16,1.0,1,"[({(12309, 82, 6851)}, 0.24352155217564278, 'baseline'), ({(12309, 196, 1444), (12309, 99, 10323), (12309, 82, 6851), (12309, 48, 1080)}, 0.24330244550149155, 'baseline'), ({(12309, 99, 10323), (12309, 82, 6851), (6541, 50, 12309), (9828, 196, 12309)}, 0.22315547938425548, 'baseline'), ({(12309, 99, 10323), (12309, 82, 6851), (6541, 50, 12309), (12309, 48, 1080)}, 0.16710160232482177, 'baseline'), ({(12309, 99, 10323), (12309, 48, 1080)}, 0.14368353332736206, 'baseline'), ({(12309, 99, 10323)}, 0.0766240163167251, 'baseline'), ([(3401, 21, 4643), (12309, 21, 4643), (3401, 43, 141)], 0.049899995, 'xrule'), ({(12309, 196, 1444)}, 0.03186957070635672, 'baseline'), ([(12281, 48, 1080), (12281, 43, 141), (12309, 48, 1080)], 0.0036999881, 'xrule'), ({(12309, 196, 1444), (12309, 99, 10323), (12309, 82, 6851), (9828, 196, 12309)}, -0.015229662000170166, 'baseline'), ({(12309, 196, 9828)}, -0.037517567211130046, 'baseline'), ({(12309, 48, 1080)}, -0.05041851572705915, 'baseline')]",0.9945374131202698,"[(12309, 196, 1444), (10171, 82, 6851), (10165, 43, 141), (12309, 48, 1080), (12309, 99, 10323), (12309, 82, 6851), (6541, 50, 8897), (1444, 43, 141), (8897, 43, 141), (9828, 43, 141), (10322, 99, 10323), (10322, 43, 141), (10171, 43, 141), (10165, 48, 1080), (6541, 50, 12309), (9828, 196, 12309)]","(12309, 43, 141)"
[0.62774658203125],[1],0.9085858464241028,15,1.0,1,"[({(3723, 13, 2091), (1179, 13, 2091), (4179, 13, 2091)}, 0.3925081311033748, 'baseline'), ({(4179, 13, 2091)}, 0.2800024559813028, 'baseline'), ({(1301, 13, 2091), (3723, 13, 2091), (4179, 13, 2091), (2968, 13, 2091)}, 0.26812247534846784, 'baseline'), ({(1301, 13, 2091)}, 0.24082956795448518, 'baseline'), ({(4179, 13, 2091), (2968, 13, 2091)}, 0.1643647358368033, 'baseline'), ({(1301, 13, 2091), (1179, 13, 2091), (4179, 13, 2091), (2968, 13, 2091)}, 0.1351325913481031, 'baseline'), ({(1301, 13, 2091), (1179, 13, 2091), (4179, 13, 2091)}, 0.13165710413569895, 'baseline'), ({(3723, 13, 2091)}, 0.07863531540276038, 'baseline'), ([(8299, 13, 2091), (8299, 13, 202), (202, 23, 3486)], 0.07259998, 'xrule'), ([(8299, 13, 2091), (8299, 13, 2015), (2015, 23, 3486)], 0.0711, 'xrule'), ([(2649, 13, 2091), (419, 23, 3486), (2649, 13, 419)], 0.057199985, 'xrule'), ([(2649, 13, 2091), (2649, 13, 202), (202, 23, 3486)], 0.037499994, 'xrule'), ({(2968, 13, 2091)}, 0.032975654073476815, 'baseline'), ([(2649, 13, 32), (2649, 13, 2091), (32, 23, 3486), (2649, 28, 32)], 0.028299987, 'xrule'), ({(1301, 13, 2091), (4179, 13, 2091), (2968, 13, 2091)}, 0.014978746849563995, 'baseline')]",0.62774658203125,"[(1179, 13, 2091), (1164, 23, 3486), (7467, 23, 3486), (945, 23, 3486), (4179, 13, 945), (3723, 13, 2091), (3590, 23, 3486), (1301, 13, 2091), (2968, 13, 2091), (8312, 23, 3486), (1179, 13, 3590), (3723, 13, 1164), (4179, 13, 2091), (1301, 13, 7467), (2968, 13, 8312)]","(2091, 23, 3486)"
